condition,expression
stim,3.3991144
stim,3.429522
stim,2.7407115
stim,3.8571293
stim,4.115355
stim,3.7761867
stim,0.0
stim,2.815324
stim,3.8135972
stim,4.0041547
stim,4.225492
stim,4.0704203
stim,3.2322588
stim,4.0088744
stim,4.6764016
stim,3.3404956
stim,3.7370791
stim,2.8931623
stim,2.668312
stim,4.9046426
stim,4.3547735
stim,3.409672
stim,3.6725814
stim,3.2112277
stim,3.877817
stim,3.5737503
stim,2.977092
stim,2.849423
stim,3.70497
stim,4.276282
stim,3.5688076
stim,3.807174
stim,4.010973
stim,2.887543
stim,3.9683561
stim,4.1896806
stim,3.9752758
stim,3.974635
stim,3.8132832
stim,3.4229238
stim,4.3575106
stim,4.128242
stim,3.4378662
stim,3.8048592
stim,4.316389
stim,2.197936
stim,3.892824
stim,3.1644506
stim,3.9583313
stim,4.204278
stim,3.9881828
stim,3.3447082
stim,4.2389803
stim,2.8109076
stim,4.040696
stim,1.8228403
stim,3.2355373
stim,3.3727183
stim,3.5180862
stim,4.0511193
stim,3.147594
stim,3.840064
stim,4.2524114
stim,3.3273954
stim,3.1770241
stim,3.7778018
stim,3.5269153
stim,4.1001143
stim,4.1261096
stim,4.0314965
stim,3.5393586
stim,3.9149468
stim,3.9116147
stim,4.382787
stim,3.7882245
stim,3.5812733
stim,1.8964969
stim,3.1636367
stim,4.075338
stim,4.0622425
stim,3.8252234
stim,3.7723212
stim,3.1256473
stim,3.4701595
stim,3.592371
stim,0.0
stim,3.3840523
stim,4.02491
stim,3.797838
stim,3.3558574
stim,2.0977678
stim,2.8774636
stim,3.6604488
stim,4.601747
stim,4.542885
stim,0.0
stim,3.7287445
stim,3.5163682
stim,2.4870176
stim,3.800425
stim,3.2144322
stim,3.6715853
stim,3.0545778
stim,3.4800293
stim,3.5469663
stim,4.3438053
stim,3.577462
stim,3.3948176
stim,3.4584982
stim,2.7595606
stim,4.0211377
stim,3.6971295
stim,3.476551
stim,3.7625384
stim,3.5645893
stim,2.443672
stim,2.184876
stim,3.1931264
stim,3.5280604
stim,4.307245
stim,3.5535364
stim,3.5873182
stim,3.6002753
stim,3.3462927
stim,3.4201272
stim,2.8207521
stim,2.455274
stim,3.3297007
stim,0.0
stim,2.6945899
stim,3.1586776
stim,4.576603
stim,3.3383965
stim,4.270485
stim,3.1688046
stim,3.6007638
stim,2.6915927
stim,3.5862777
stim,2.5205235
stim,2.9990158
stim,3.8892117
stim,3.119423
stim,3.2536004
stim,4.486056
stim,3.460985
stim,3.6727061
stim,3.5404415
stim,2.049153
stim,4.2634196
stim,4.2387
stim,4.344739
stim,4.3937626
stim,3.6242435
stim,3.7231596
stim,3.640817
stim,3.1914477
stim,3.8869348
stim,3.4838705
stim,3.6242435
stim,4.4072433
stim,4.0140824
stim,3.4652274
stim,4.408776
stim,3.0461905
stim,3.4047256
stim,3.1371696
stim,3.8820186
stim,2.792499
stim,2.8347206
stim,3.2865746
stim,3.896084
stim,3.437502
stim,3.5524383
stim,4.001968
stim,4.1993876
stim,3.5007281
stim,3.9884715
stim,3.1405137
stim,4.47061
stim,2.4121065
stim,2.0509222
stim,4.122252
stim,3.7830975
stim,3.8469124
stim,2.8312078
stim,3.9097764
stim,4.526813
stim,3.0151608
stim,3.9802032
stim,4.581597
stim,4.598661
stim,3.6703413
stim,3.032091
stim,2.949236
stim,4.262988
stim,2.5597956
stim,3.650354
stim,4.0706186
stim,3.241716
stim,3.5964584
stim,3.329268
stim,3.398715
stim,0.0
stim,2.6890318
stim,3.9920888
stim,3.324608
stim,3.8352451
stim,4.4029517
stim,3.939777
stim,4.4519854
stim,3.3004491
stim,4.3204937
stim,4.08592
stim,3.6828535
stim,3.649847
stim,4.24941
stim,3.4291608
stim,3.782934
stim,4.665919
stim,4.282249
stim,3.8212838
stim,4.168889
stim,3.7712152
stim,3.3510628
stim,2.3124545
stim,4.0587735
stim,1.917981
stim,4.0747175
stim,2.9075031
stim,3.7089007
stim,3.1657548
stim,3.6324494
stim,4.4912767
stim,4.022573
stim,3.1753745
stim,4.002583
stim,2.8377426
stim,3.7033389
stim,3.1228411
stim,3.3423362
stim,3.850962
stim,3.4248385
stim,2.3728223
stim,2.3807993
stim,2.7163024
stim,4.570175
stim,2.7354155
stim,3.9962604
stim,3.3931398
stim,3.13154
stim,2.2943468
stim,4.1273727
stim,4.6438756
stim,2.5675378
stim,2.4611359
stim,3.521134
stim,4.0391293
stim,2.0816321
stim,3.6031659
stim,2.6997519
stim,3.8078365
stim,3.876582
stim,3.7049394
stim,3.43141
stim,3.5382767
stim,2.5095532
stim,3.839746
stim,3.7694206
stim,4.506296
stim,3.7356803
stim,4.3345957
stim,4.100286
stim,3.5719237
stim,3.7607706
stim,3.3094952
stim,4.0453515
stim,3.7174826
stim,2.9407046
stim,3.3779557
stim,2.6521087
stim,4.565807
stim,3.8575656
stim,3.5232596
stim,4.5729914
stim,4.2015457
stim,3.6236517
stim,2.8560932
stim,2.7229226
stim,4.401387
stim,3.575773
stim,4.2446094
stim,2.6453948
stim,4.388541
stim,4.324474
stim,1.36667
stim,4.0182223
stim,0.0
stim,3.577462
stim,4.0985703
stim,3.3663309
stim,4.1729984
stim,3.3074648
stim,3.739783
stim,2.7644236
stim,3.8230329
stim,0.0
stim,4.0265307
stim,3.9943683
stim,3.8026814
stim,3.2793727
stim,4.170243
stim,3.2523453
stim,2.1590421
stim,3.9412673
stim,3.2740993
stim,4.458291
stim,0.0
stim,3.5398226
stim,4.4253216
stim,3.387499
stim,3.845617
stim,3.1671696
stim,3.4144232
stim,3.3222868
stim,0.0
stim,2.921246
stim,4.055908
stim,3.218492
stim,4.0841002
stim,3.561814
stim,3.6073442
stim,3.1070998
stim,3.0062912
stim,3.1040447
stim,3.34947
stim,2.095889
stim,3.0228775
stim,1.9375569
stim,3.6435668
stim,3.7940204
stim,3.377538
stim,3.8761547
stim,3.0392992
stim,4.4282117
stim,3.5720677
stim,2.5434372
stim,3.6432602
stim,4.1307487
stim,3.6268306
stim,4.3026814
stim,0.0
stim,3.8742194
stim,4.2520094
stim,3.7571242
stim,3.4930232
stim,3.9574273
stim,1.9032655
stim,3.987317
stim,3.4107013
stim,3.8880215
stim,3.6858811
stim,3.2957084
stim,2.7644236
stim,3.8554254
stim,4.271511
stim,4.727388
stim,3.779194
stim,3.4119895
stim,4.2869716
stim,3.324276
stim,3.9116147
stim,3.8474112
stim,3.933461
stim,4.351933
stim,3.2016802
stim,2.5631053
stim,4.467219
stim,4.9512453
stim,3.5413089
stim,3.854169
stim,4.200331
stim,3.9217248
stim,3.7200985
stim,4.1850624
stim,4.5185547
stim,4.057717
stim,2.9864228
stim,0.0
stim,3.907623
stim,3.9694812
stim,3.66631
stim,3.3937356
stim,3.5289524
stim,3.329268
stim,4.049053
stim,3.9404426
stim,3.6080422
stim,3.2998903
stim,3.9667664
stim,3.8698692
stim,4.384622
stim,3.3349085
stim,3.4593112
stim,4.1010876
stim,4.0111294
stim,4.139454
stim,4.7848134
stim,3.6442876
stim,3.4111795
stim,3.3680687
stim,3.9016666
stim,2.9012516
stim,4.1506557
stim,4.110481
stim,3.023808
stim,2.5137157
stim,4.1886706
stim,2.8931623
stim,3.446653
stim,3.9814496
stim,2.9678564
stim,1.7269024
stim,4.0659714
stim,3.942984
stim,3.1166358
stim,0.0
stim,3.4134083
stim,3.6346846
stim,3.4384494
stim,4.770821
stim,3.6612694
stim,4.31914
stim,3.1117015
stim,4.047475
stim,3.6494415
stim,4.074201
stim,3.9607775
stim,3.2038312
stim,2.0521038
stim,4.351933
stim,2.933516
stim,4.239963
stim,2.784861
stim,4.0462003
stim,3.344972
stim,3.5084782
stim,1.7639754
stim,4.14602
stim,3.4049265
stim,3.9986343
stim,4.2416034
stim,3.5977771
stim,4.200466
stim,4.176753
stim,3.8218553
stim,2.6738229
stim,3.8099928
stim,3.9844005
stim,3.1614153
stim,3.6688733
stim,3.1912613
stim,3.9142644
stim,3.6365018
stim,2.4042833
stim,3.9906023
stim,3.6678586
stim,3.882462
stim,4.0720177
stim,2.8443255
stim,3.370692
stim,2.9184804
stim,3.9703312
stim,3.2490067
stim,3.1313903
stim,3.8211484
stim,3.4035203
stim,3.3033257
stim,3.3671415
stim,4.3250756
stim,2.9004393
stim,3.4295738
stim,3.6297495
stim,3.4597762
stim,3.058599
stim,3.968038
stim,0.0
stim,3.8474112
stim,4.064152
stim,3.9696298
stim,3.4272373
stim,3.4915216
stim,0.0
stim,4.050996
stim,4.50539
stim,3.0887544
stim,3.987317
stim,4.2022657
stim,4.042986
stim,4.429303
stim,2.3942668
stim,3.2166705
stim,2.021387
stim,3.815525
stim,3.5055015
stim,3.794735
stim,2.681394
stim,1.489583
stim,4.1041217
stim,4.5973535
stim,2.4700055
stim,3.1808853
stim,3.83657
stim,3.655978
stim,2.7097318
stim,4.015418
stim,3.5371962
stim,2.8190215
stim,4.03983
stim,4.550835
stim,3.2245252
stim,4.3061604
stim,2.0067565
stim,3.0548668
stim,2.2440767
stim,3.7014222
stim,3.045884
stim,4.202935
stim,3.8930526
stim,3.4789846
stim,3.674791
stim,4.284011
stim,3.6278026
stim,3.6074216
stim,4.001968
stim,3.6831973
stim,3.6707559
stim,4.044362
stim,0.0
stim,3.4561172
stim,3.4143555
stim,2.7535765
stim,3.8840153
stim,3.7430117
stim,3.6879048
stim,3.3955915
stim,4.397708
stim,3.5409837
stim,3.7804725
stim,3.5868058
stim,4.0591664
stim,3.6573784
stim,4.234501
stim,3.7870648
stim,3.1656926
stim,3.7237728
stim,3.9339287
stim,4.4202466
stim,3.883083
stim,3.8682876
stim,3.1287754
stim,3.6385603
stim,3.932643
stim,4.3139877
stim,3.688665
stim,2.8415346
stim,2.8319592
stim,4.6892433
stim,3.8805237
stim,4.4347773
stim,3.4481254
stim,3.9426088
stim,3.8938172
stim,4.315738
stim,3.6328077
stim,2.7735267
stim,4.003777
stim,3.1069298
stim,2.3075502
stim,3.743551
stim,0.0
stim,3.4335034
stim,3.4659781
stim,3.8039286
stim,3.3941991
stim,3.3072698
stim,2.3745885
stim,2.863333
stim,3.7529094
stim,4.4054217
stim,3.7823346
stim,3.5781386
stim,3.3091567
stim,3.8937254
stim,4.378773
stim,1.71634
stim,3.5623684
stim,3.477691
stim,3.7657037
stim,3.845169
stim,3.2346997
stim,3.0540965
stim,3.5206513
stim,3.4698913
stim,4.4951105
stim,3.3868086
stim,3.276303
stim,4.832157
stim,3.7681801
stim,3.9318256
stim,2.7749355
stim,3.2359283
stim,3.7999718
stim,3.9708414
stim,3.4490638
stim,4.0075574
stim,3.2634
stim,3.3345919
stim,3.8799088
stim,4.030988
stim,3.0894213
stim,3.5244577
stim,3.6415703
stim,4.28626
stim,4.0703025
stim,2.8654125
stim,3.0572298
stim,2.2803018
stim,2.9629693
stim,4.2937336
stim,2.964799
stim,3.4664788
stim,3.5755134
stim,3.9108152
stim,2.5327032
stim,3.1981816
stim,3.9891734
stim,4.199976
stim,3.656153
stim,3.8767877
stim,3.493269
stim,3.6201925
stim,3.5822072
stim,3.4608853
stim,3.7389956
stim,2.615516
stim,3.6731422
stim,3.5181658
stim,4.269811
stim,3.918248
stim,3.4182491
stim,3.8199742
stim,3.596243
stim,4.2839227
stim,3.8995311
stim,3.451324
stim,3.1558044
stim,4.382994
stim,4.2278194
stim,3.7654748
stim,3.9860196
stim,3.7428968
stim,4.891205
stim,3.6904407
stim,3.6245396
stim,3.4308956
stim,3.5533795
stim,3.021484
stim,3.5503826
stim,3.6641464
stim,4.3029385
stim,3.481337
stim,3.855785
stim,3.7565532
stim,4.342667
stim,3.4986823
stim,3.9081542
stim,4.4976425
stim,2.0535834
stim,2.7367644
stim,3.4448156
stim,4.350479
stim,4.2782083
stim,3.9986343
stim,4.712254
stim,3.109142
stim,3.994353
stim,3.4946992
stim,2.899898
stim,2.8685405
stim,2.8094404
stim,4.041917
stim,3.810491
stim,4.4761643
stim,3.3803895
stim,3.997759
stim,4.3946686
stim,0.0
stim,3.7447383
stim,4.261419
stim,3.8643956
stim,4.0427895
stim,4.3662934
stim,4.139574
stim,2.4709966
stim,2.5821044
stim,3.2971003
stim,4.486056
stim,3.5720983
stim,4.409712
stim,2.8205047
stim,3.8042536
stim,3.1964936
stim,3.532886
stim,3.5482569
stim,3.2061007
stim,4.2763596
stim,3.0249257
stim,2.3933623
stim,3.6011827
stim,3.992524
stim,3.7074132
stim,3.1739104
stim,4.2001576
stim,4.191517
stim,4.2626143
stim,4.355499
stim,4.262506
stim,4.0897937
stim,2.8963892
stim,3.3172345
stim,3.0083022
stim,2.5194726
stim,2.0023108
stim,3.8823068
stim,3.5895844
stim,3.7816896
stim,4.1042085
stim,3.6458006
stim,4.1020617
stim,3.356258
stim,2.5976887
stim,3.6378393
stim,3.3138247
stim,3.8449655
stim,4.1943717
stim,2.6053946
stim,3.907168
stim,4.1203346
stim,4.2074547
stim,2.8912852
stim,4.482951
stim,3.3159544
stim,4.1362143
stim,3.8140788
stim,3.9687653
stim,4.387887
stim,3.0145464
stim,3.997282
stim,3.4567118
stim,3.59452
stim,3.7346158
stim,3.8855712
stim,3.8286762
stim,2.7390177
stim,4.0607214
stim,3.495732
stim,3.5229938
stim,3.9163537
stim,3.4877565
stim,3.8669474
stim,3.0960195
stim,4.1322103
stim,3.4402988
stim,3.951636
stim,2.678863
stim,4.4221334
stim,3.455523
stim,2.7526596
stim,3.8703334
stim,3.6893532
stim,3.9948761
stim,4.0390835
stim,4.065246
stim,3.1864293
stim,3.3575203
stim,2.6782315
stim,2.9143484
stim,3.7640564
stim,3.021948
stim,3.5155385
stim,2.6409476
stim,3.2423656
stim,3.5601525
stim,3.9791913
stim,4.0023193
stim,4.500174
stim,3.1017964
stim,3.801825
stim,0.0
stim,3.164761
stim,3.7946143
stim,4.6555467
stim,3.4364097
stim,4.278427
stim,2.85147
stim,4.0977826
stim,4.0360036
stim,3.4607358
stim,3.6362681
stim,4.518181
stim,3.8315105
stim,3.5146341
stim,3.7101095
stim,4.0734906
stim,3.2894711
stim,3.5420685
stim,3.3168077
stim,3.8701246
stim,4.307245
stim,2.9307127
stim,4.349774
stim,3.6825101
stim,4.105505
stim,3.9707282
stim,3.6521814
stim,3.6683235
stim,2.9442496
stim,3.0565057
stim,2.5708776
stim,4.290854
stim,3.4359248
stim,2.176864
stim,2.8638523
stim,4.010086
stim,4.0365887
stim,0.0
stim,3.8015397
stim,3.613646
stim,4.165761
stim,3.9808922
stim,3.4151456
stim,2.8257158
stim,2.9873166
stim,4.164889
stim,4.215415
stim,2.9343588
stim,3.1086311
stim,3.8154047
stim,3.4086866
stim,2.800687
stim,3.9085796
stim,4.30224
stim,4.052291
stim,4.4007072
stim,3.461483
stim,4.306637
stim,3.6814377
stim,3.1504414
stim,3.2032647
stim,2.7744658
stim,3.9677198
stim,3.5090022
stim,4.1626096
stim,4.284828
stim,4.099142
stim,4.308045
stim,3.6154041
stim,3.3854294
stim,2.7834363
stim,3.8040154
stim,3.7380068
stim,3.388651
stim,3.322802
stim,2.8883436
stim,3.8599632
stim,2.5137157
stim,4.0456486
stim,3.2388487
stim,3.764674
stim,3.7844338
stim,4.1740236
stim,3.8643956
stim,3.4697404
stim,0.0
stim,3.2021327
stim,2.9864228
stim,3.868211
stim,3.8286414
stim,3.790055
stim,4.5325994
stim,4.031139
stim,3.1596851
stim,1.9390842
stim,4.2309785
stim,4.2715416
stim,2.8145866
stim,3.5770395
stim,3.3712952
stim,2.8726234
stim,4.245858
stim,3.8278592
stim,0.0
stim,3.292931
stim,3.0303478
stim,3.8712745
stim,3.6317003
stim,3.0301604
stim,4.371029
stim,4.2230754
stim,1.9003571
stim,0.0
stim,3.5801222
stim,3.4939253
stim,3.9853716
stim,3.6625268
stim,4.175593
stim,2.9234645
stim,3.6255767
stim,3.7202294
stim,3.8074777
stim,3.9161174
stim,3.6971295
stim,3.801825
stim,2.2395668
stim,2.3588278
stim,4.2278194
stim,4.507087
stim,2.5714355
stim,2.3290167
stim,3.8403075
stim,4.2985806
stim,4.736342
stim,3.5954475
stim,0.0
stim,3.168441
stim,3.8235378
stim,3.8720193
stim,4.0787573
stim,4.2661366
stim,3.7375293
stim,2.9873166
stim,3.5105758
stim,2.870894
stim,3.875599
stim,3.696272
stim,3.6530964
stim,4.5149727
stim,2.913936
stim,2.919724
stim,3.3902657
stim,4.489824
stim,3.047384
stim,3.580425
stim,3.6460428
stim,3.3202283
stim,0.0
stim,3.9462624
stim,4.1126637
stim,3.4403682
stim,3.6586053
stim,4.416214
stim,3.1953697
stim,3.8645587
stim,3.3959231
stim,3.630864
stim,4.1572113
stim,3.909832
stim,3.0961156
stim,4.6212325
stim,3.5528042
stim,4.0698657
stim,3.4986823
stim,3.5477462
stim,2.9603043
stim,4.893166
stim,2.089038
stim,3.8205113
stim,4.8087683
stim,2.9748845
stim,3.656306
stim,4.091688
stim,3.367682
stim,3.9314172
stim,3.6233559
stim,3.7077363
stim,3.9064991
stim,0.0
stim,3.245364
stim,4.2234674
stim,4.4053216
stim,3.8489087
stim,3.94168
stim,3.430317
stim,3.711136
stim,2.9954
stim,3.308915
stim,2.6948044
stim,3.260102
stim,4.062279
stim,1.6328841
stim,3.3522592
stim,3.3429005
stim,2.9909003
stim,2.7075527
stim,4.5369177
stim,3.9727151
stim,2.1499438
stim,4.347473
stim,3.6124759
stim,3.9004796
stim,2.7851462
stim,3.677471
stim,3.9575968
stim,3.705369
stim,0.0
stim,3.241224
stim,3.737546
stim,2.5510323
stim,2.910235
stim,4.15104
stim,4.3777595
stim,3.4498956
stim,3.283687
stim,3.4776564
stim,3.5200727
stim,3.4291608
stim,2.305922
stim,3.8284457
stim,4.2439322
stim,4.226156
stim,3.1499069
stim,3.5953813
stim,3.632718
stim,3.836253
stim,3.3813038
stim,3.7083828
stim,3.9723277
stim,3.6604488
stim,3.982138
stim,3.8574784
stim,3.0496159
stim,2.889947
stim,4.030121
stim,3.484483
stim,3.344972
stim,2.6688116
stim,3.518748
stim,3.6686027
stim,0.0
stim,3.7606442
stim,3.4659781
stim,3.993046
stim,4.257109
stim,3.453827
stim,3.1904418
stim,3.5948071
stim,3.2849236
stim,4.014566
stim,3.4663537
stim,4.4131274
stim,3.6650732
stim,1.7930106
stim,1.7659817
stim,3.3515942
stim,3.0746765
stim,4.5926895
stim,4.053681
stim,3.4060528
stim,4.461162
stim,3.7800074
stim,4.2923775
stim,2.5806527
stim,3.152583
stim,3.9127584
stim,3.516685
stim,3.713851
stim,3.5695627
stim,3.5446503
stim,3.698729
stim,3.4680831
stim,3.4226847
stim,4.0118604
stim,4.037409
stim,2.893001
stim,3.8886907
stim,3.1856883
stim,4.2873926
stim,3.2414207
stim,3.9569046
stim,2.8377426
stim,2.85147
stim,4.2103806
stim,3.650582
stim,3.124919
stim,2.8262136
stim,2.3741465
stim,3.816201
stim,3.4201272
stim,3.3108513
stim,3.1815488
stim,3.5511222
stim,3.7625034
stim,2.5897663
stim,4.4053373
stim,4.0072103
stim,5.0880795
stim,3.8851821
stim,2.7554133
stim,3.5455487
stim,3.9472675
stim,3.8404531
stim,3.2084897
stim,0.0
stim,2.933516
stim,3.7332869
stim,2.602304
stim,3.3219435
stim,3.819102
stim,1.5763564
stim,2.7813034
stim,4.455283
stim,4.187605
stim,3.8734138
stim,3.8172812
stim,3.4077454
stim,3.479213
stim,2.4209378
stim,3.2998903
stim,4.321403
stim,4.2192965
stim,2.7282548
stim,4.164141
stim,0.0
stim,3.3564806
stim,4.026032
stim,4.2425795
stim,3.3649814
stim,3.1408665
stim,3.1741195
stim,3.907623
stim,3.7459354
stim,3.971863
stim,4.2240815
stim,4.3263783
stim,1.8821986
stim,4.063527
stim,2.749229
stim,2.7977886
stim,3.1413958
stim,4.11794
stim,3.6465275
stim,4.0288773
stim,3.9471984
stim,3.0247395
stim,3.3943677
stim,3.6525733
stim,3.8929608
stim,3.3975673
stim,3.7742603
stim,3.7698343
stim,4.125651
stim,3.680795
stim,2.194385
stim,4.2995453
stim,2.8217425
stim,3.7525141
stim,4.2971034
stim,1.9945923
stim,0.0
stim,4.2686133
stim,3.64008
stim,3.480901
stim,4.3888216
stim,3.0211227
stim,3.3434136
stim,4.148407
stim,4.037409
stim,2.2137494
stim,4.2569103
stim,4.503549
stim,2.7915406
stim,3.9255028
stim,0.0
stim,4.199991
stim,3.450585
stim,3.461483
stim,3.133371
stim,3.2990522
stim,4.1097503
stim,3.5590467
stim,3.7583563
stim,4.4337482
stim,4.2470965
stim,2.9508088
stim,4.054619
stim,3.477767
stim,3.778471
stim,4.074201
stim,2.7245188
stim,3.3895733
stim,2.6694365
stim,0.0
stim,2.9843411
stim,2.9442496
stim,0.0
stim,3.1184635
stim,3.2398481
stim,0.0
stim,3.8092735
stim,4.0910945
stim,2.5813513
stim,3.7103257
stim,2.6030755
stim,0.0
stim,3.7907598
stim,3.8685036
stim,2.5524867
stim,3.0139325
stim,3.0864246
stim,4.113771
stim,4.300184
stim,2.3416612
stim,3.3542564
stim,4.2339425
stim,3.6106784
stim,1.9951411
stim,4.0545154
stim,3.3357792
stim,3.26989
stim,3.8274193
stim,3.7001853
stim,2.7363145
stim,3.426597
stim,3.679553
stim,3.745891
stim,4.2316318
stim,3.5734134
stim,3.1633656
stim,4.1628556
stim,3.004163
stim,4.2188725
stim,3.541216
stim,3.1702604
stim,3.6439853
stim,3.5801222
stim,4.2143083
stim,3.2211826
stim,3.0086682
stim,3.8141227
stim,2.9598415
stim,4.72432
stim,3.7035897
stim,3.1802714
stim,2.7637272
stim,3.7045681
stim,3.9864519
stim,2.6915927
stim,1.5849353
stim,4.0756226
stim,2.5963473
stim,3.712532
stim,2.6539488
stim,4.404775
stim,3.7641022
stim,4.1411533
stim,3.360823
stim,3.7065735
stim,2.8800294
stim,3.8099928
stim,5.278363
stim,4.276982
stim,3.1282532
stim,4.179625
stim,3.193687
stim,4.293873
stim,3.6638615
stim,2.966108
stim,2.684187
stim,4.317352
stim,3.464906
stim,3.9407518
stim,3.6106784
stim,3.0464292
stim,2.635721
stim,3.2636075
stim,4.374893
stim,2.9937773
stim,4.1639414
stim,3.409472
stim,3.5279148
stim,3.743702
stim,2.0444553
stim,3.5402868
stim,4.1861157
stim,3.6501715
stim,3.9974966
stim,3.3670063
stim,4.4894886
stim,3.605601
stim,3.9304261
stim,3.8429322
stim,4.3375783
stim,4.581257
stim,0.0
stim,2.9360466
stim,3.8495512
stim,4.1035247
stim,4.0155797
stim,4.3794804
stim,3.5668156
stim,3.010868
stim,3.9462624
stim,3.9632146
stim,2.3306916
stim,4.1069474
stim,3.6873987
stim,4.199603
stim,3.7048318
stim,1.7871907
stim,3.0598896
stim,3.366781
stim,2.8646321
stim,2.8912852
stim,2.6588748
stim,4.0486875
stim,2.6470988
stim,4.160933
stim,3.9852421
stim,4.1253786
stim,2.5064447
stim,3.9061534
stim,3.8834972
stim,3.2580965
stim,2.7815402
stim,3.5216649
stim,4.621017
stim,3.848659
stim,3.2150438
stim,3.463193
stim,4.0174565
stim,3.6088283
stim,4.0329523
stim,3.5268135
stim,3.9499695
stim,3.8464496
stim,3.4481254
stim,3.5609434
stim,4.176961
stim,3.7805388
stim,2.5736704
stim,3.4047701
stim,4.16828
stim,3.773983
stim,3.3331692
stim,3.093145
stim,3.5278316
stim,4.0342007
stim,3.9279819
stim,3.0850296
stim,3.4870522
stim,4.005869
stim,4.8822937
stim,3.1782358
stim,3.5685685
stim,4.301006
stim,3.856432
stim,2.3290167
stim,4.2686133
stim,4.3777595
stim,3.8942204
stim,3.5563977
stim,4.1056423
stim,3.3780165
stim,2.743088
stim,3.8220954
stim,3.333821
stim,2.3010566
stim,3.4581258
stim,4.065152
stim,3.824028
stim,2.8816936
stim,3.612242
stim,3.8223035
stim,4.2196593
stim,3.9763825
stim,3.771314
stim,2.8287072
stim,4.074517
stim,3.605485
stim,4.4130616
stim,4.011505
stim,4.4507256
stim,0.0
stim,3.781496
stim,3.579154
stim,3.3320117
stim,3.740053
stim,4.037272
stim,2.2376947
stim,4.172464
stim,3.5640335
stim,3.9039125
stim,3.7305021
stim,2.1563354
stim,3.689172
stim,3.5564713
stim,3.7479494
stim,3.8190508
stim,2.8599644
stim,3.5842483
stim,3.9409971
stim,4.4084554
stim,3.782934
stim,4.5290775
stim,4.098032
stim,2.409337
stim,3.733951
stim,4.7780995
stim,4.1986694
stim,3.5318115
stim,2.852239
stim,3.6221147
stim,3.775297
stim,2.8164318
stim,4.291274
stim,3.6830897
stim,3.6612694
stim,3.9379728
stim,3.7276123
stim,3.56809
stim,3.4212515
stim,4.1051054
stim,3.154085
stim,3.2194905
stim,3.4007142
stim,4.2551355
stim,3.7880437
stim,2.1304195
stim,3.241784
stim,3.036935
stim,3.4349556
stim,3.166988
stim,2.7198267
stim,2.3357363
stim,4.07101
stim,3.199873
stim,3.8355138
stim,3.8140788
stim,4.203708
stim,3.3718987
stim,2.0881083
stim,4.1549625
stim,4.1428723
stim,3.010868
stim,3.3824809
stim,3.8110728
stim,0.0
stim,3.3112755
stim,3.9140177
stim,3.6843662
stim,3.4167278
stim,4.543926
stim,3.5762923
stim,3.2215676
stim,3.7160587
stim,3.8969278
stim,2.7192752
stim,3.2533014
stim,3.308915
stim,2.811887
stim,3.365581
stim,4.5432544
stim,3.4939253
stim,2.8661933
stim,2.7618728
stim,2.8975213
stim,3.6196368
stim,2.9268024
stim,3.2586977
stim,3.1158116
stim,2.3108163
stim,4.0083156
stim,3.7874413
stim,3.9050772
stim,4.3414392
stim,4.100531
stim,3.1880991
stim,3.8833492
stim,2.120029
stim,3.8056853
stim,3.4200156
stim,3.9236903
stim,3.2808087
stim,3.7065735
stim,3.993046
stim,3.0282874
stim,3.6218784
stim,4.314423
stim,3.4753366
stim,3.6666195
stim,3.319265
stim,4.314828
stim,4.3536296
stim,3.3171492
stim,3.6782465
stim,3.9757032
stim,4.2616944
stim,3.4131243
stim,3.6666195
stim,3.7781496
stim,3.0845745
stim,3.616578
stim,3.6104898
stim,3.5462391
stim,4.1712418
stim,3.2637227
stim,4.8629537
stim,4.390944
stim,2.9868696
stim,2.74964
stim,3.244574
stim,3.332648
stim,2.2306216
stim,2.4982107
stim,3.9953125
stim,4.6802416
stim,2.6478302
stim,4.165501
stim,3.4498274
stim,3.4151456
stim,3.2704651
stim,3.7316947
stim,3.229691
stim,2.4547875
stim,3.7710178
stim,4.3383346
stim,3.9578147
stim,3.9525464
stim,4.1522126
stim,4.390149
stim,0.0
stim,0.0
stim,3.5366561
stim,2.6759193
stim,2.7870026
stim,2.7948995
stim,3.466479
stim,3.6850603
stim,3.1086311
stim,0.0
stim,4.0918813
stim,4.4489264
stim,4.090917
stim,3.4782887
stim,3.893389
stim,3.5666564
stim,4.0646324
stim,3.3749223
stim,4.161643
stim,2.9099066
stim,4.2420726
stim,3.1457174
stim,3.417322
stim,4.2878985
stim,3.2481909
stim,1.9831597
stim,3.4320538
stim,0.0
stim,4.270351
stim,3.4338992
stim,2.3834753
stim,3.204146
stim,3.6218784
stim,2.8006873
stim,3.738371
stim,4.0292883
stim,4.209624
stim,3.5204263
stim,0.0
stim,3.737851
stim,3.2414207
stim,3.8793628
stim,3.4256375
stim,3.3489397
stim,4.2166977
stim,4.4774356
stim,3.459691
stim,2.6864786
stim,0.0
stim,3.714548
stim,3.036126
stim,4.1853104
stim,3.659778
stim,4.119271
stim,2.9201386
stim,4.009993
stim,3.9585898
stim,3.7690067
stim,3.8332324
stim,3.245364
stim,4.426577
stim,4.4067607
stim,3.98674
stim,2.8247206
stim,4.177543
stim,3.424551
stim,4.447764
stim,3.7112334
stim,3.6147006
stim,3.1462917
stim,4.140551
stim,3.272328
stim,4.064308
stim,3.2346997
stim,4.4164233
stim,4.297213
